case_id,scenario,K,policy,continuation_id,equivalence_class,class_multiplicity,repetition,execution_order_position,is_warmup,planning_H,planning_E,planning_G,runtime_H,runtime_E,runtime_G,ttft_ms,request_latency_ms,snapshot_build_ms,reconcile_ms,correctness_pass,safety_pass,retry_count,status,failure_stage,error,selected_checkpoint_ids,actual_selected_checkpoint_ids,evicted_checkpoint_ids,safety_flags
formal_measured_0129_sota_signal_stress_v1_k8_global_lru_r01_w_a08192_f1_s1_rold_b1,sota_signal_stress_v1,8,Global-LRU,W_A08192_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:Global-LRU:T=8192:E=0:G=8192,10,1,3,False,8192,0,8192,8192,0,8192,327.025023,327.344003,16461.616709,1350.997727,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S3_Rold_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0130_sota_signal_stress_v1_k8_global_lru_r01_w_a08192_f1_s1_rrecent_b1,sota_signal_stress_v1,8,Global-LRU,W_A08192_F1_S1_Rrecent-B1,sota_signal_stress_v1:K=8:Global-LRU:T=8192:E=8192:G=0,10,1,3,False,8192,8192,0,8192,8192,0,38.821587,39.08682,15797.07489,1102.660793,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S3_Rold_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0131_sota_signal_stress_v1_k8_global_lru_r01_w_a32768_f1_s1_rold_b1,sota_signal_stress_v1,8,Global-LRU,W_A32768_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:Global-LRU:T=32768:E=0:G=32768,10,1,3,False,32768,0,32768,32768,0,32768,1460.484372,1460.911984,16126.407428,1320.584067,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S3_Rold_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0132_sota_signal_stress_v1_k8_global_lru_r01_w_a32768_f1_s1_rrecent_b1,sota_signal_stress_v1,8,Global-LRU,W_A32768_F1_S1_Rrecent-B1,sota_signal_stress_v1:K=8:Global-LRU:T=32768:E=32768:G=0,10,1,3,False,32768,32768,0,32768,32768,0,38.697556,39.128725,16476.62865,1256.870444,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S3_Rold_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0133_scalable_multiworkflow_v2_n16_k4_flowstate_r02_w16_a04096_f01_b1,scalable_multiworkflow_v2_n16,4,FlowState,W16_A04096_F01-B1,scalable_multiworkflow_v2_n16:K=4:FlowState:T=4096:E=0:G=4096,15,2,0,False,4096,0,4096,4096,0,4096,166.847288,167.117289,14743.638785,3025.182321,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A32768_F01_MAIN"", ""W16_A32768_F01_SHALLOW""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0134_scalable_multiworkflow_v2_n16_k4_flowstate_r02_w16_a08192_f01_b1,scalable_multiworkflow_v2_n16,4,FlowState,W16_A08192_F01-B1,scalable_multiworkflow_v2_n16:K=4:FlowState:T=8192:E=0:G=8192,15,2,0,False,8192,0,8192,8192,0,8192,323.648282,323.80949,13030.723284,1837.513921,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A32768_F01_MAIN"", ""W16_A32768_F01_SHALLOW""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0135_scalable_multiworkflow_v2_n16_k4_flowstate_r02_w16_a16384_f01_b1,scalable_multiworkflow_v2_n16,4,FlowState,W16_A16384_F01-B1,scalable_multiworkflow_v2_n16:K=4:FlowState:T=16384:E=0:G=16384,7,2,0,False,16384,0,16384,16384,0,16384,655.88226,656.221727,13759.504223,2523.177065,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A32768_F01_MAIN"", ""W16_A32768_F01_SHALLOW""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0136_scalable_multiworkflow_v2_n16_k4_flowstate_r02_w16_a16384_f08_b1,scalable_multiworkflow_v2_n16,4,FlowState,W16_A16384_F08-B1,scalable_multiworkflow_v2_n16:K=4:FlowState:T=16384:E=16384:G=0,8,2,0,False,16384,16384,0,16384,16384,0,37.697468,38.017837,14556.295871,2207.54074,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A32768_F01_MAIN"", ""W16_A32768_F01_SHALLOW""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0137_scalable_multiworkflow_v2_n16_k4_flowstate_r02_w16_a32768_f01_b1,scalable_multiworkflow_v2_n16,4,FlowState,W16_A32768_F01-B1,scalable_multiworkflow_v2_n16:K=4:FlowState:T=32768:E=0:G=32768,1,2,0,False,32768,0,32768,32768,0,32768,1446.341071,1446.807445,13744.835979,2933.980879,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A32768_F01_MAIN"", ""W16_A32768_F01_SHALLOW""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0138_scalable_multiworkflow_v2_n16_k4_flowstate_r02_w16_a32768_f02_b1,scalable_multiworkflow_v2_n16,4,FlowState,W16_A32768_F02-B1,scalable_multiworkflow_v2_n16:K=4:FlowState:T=32768:E=32768:G=0,14,2,0,False,32768,32768,0,32768,32768,0,39.785464,40.181192,13564.969731,2086.252565,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A32768_F01_MAIN"", ""W16_A32768_F01_SHALLOW""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0139_scalable_multiworkflow_v2_n16_k4_global_lru_r02_w16_a04096_f01_b1,scalable_multiworkflow_v2_n16,4,Global-LRU,W16_A04096_F01-B1,scalable_multiworkflow_v2_n16:K=4:Global-LRU:T=4096:E=0:G=4096,15,2,1,False,4096,0,4096,4096,0,4096,165.414007,165.678405,13060.506228,1718.773665,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0140_scalable_multiworkflow_v2_n16_k4_global_lru_r02_w16_a08192_f01_b1,scalable_multiworkflow_v2_n16,4,Global-LRU,W16_A08192_F01-B1,scalable_multiworkflow_v2_n16:K=4:Global-LRU:T=8192:E=0:G=8192,15,2,1,False,8192,0,8192,8192,0,8192,326.173846,326.391338,15110.351473,3220.844681,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0141_scalable_multiworkflow_v2_n16_k4_global_lru_r02_w16_a16384_f01_b1,scalable_multiworkflow_v2_n16,4,Global-LRU,W16_A16384_F01-B1,scalable_multiworkflow_v2_n16:K=4:Global-LRU:T=16384:E=0:G=16384,15,2,1,False,16384,0,16384,16384,0,16384,652.839227,653.132535,13873.765031,2586.978544,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0142_scalable_multiworkflow_v2_n16_k4_global_lru_r02_w16_a32768_f01_b1,scalable_multiworkflow_v2_n16,4,Global-LRU,W16_A32768_F01-B1,scalable_multiworkflow_v2_n16:K=4:Global-LRU:T=32768:E=16384:G=16384,1,2,1,False,32768,16384,16384,32768,16384,16384,739.809763,740.238784,15423.259824,2381.309646,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0143_scalable_multiworkflow_v2_n16_k4_global_lru_r02_w16_a32768_f02_b1,scalable_multiworkflow_v2_n16,4,Global-LRU,W16_A32768_F02-B1,scalable_multiworkflow_v2_n16:K=4:Global-LRU:T=32768:E=32768:G=0,14,2,1,False,32768,32768,0,32768,32768,0,39.854045,40.3605,14600.033827,3234.289735,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0144_scalable_multiworkflow_v2_n16_k4_kvflow_style_r02_w16_a04096_f01_b1,scalable_multiworkflow_v2_n16,4,KVFlow-style,W16_A04096_F01-B1,scalable_multiworkflow_v2_n16:K=4:KVFlow-style:T=4096:E=0:G=4096,15,2,2,False,4096,0,4096,4096,0,4096,165.799945,166.065183,14898.754859,2567.910461,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0145_scalable_multiworkflow_v2_n16_k4_kvflow_style_r02_w16_a08192_f01_b1,scalable_multiworkflow_v2_n16,4,KVFlow-style,W16_A08192_F01-B1,scalable_multiworkflow_v2_n16:K=4:KVFlow-style:T=8192:E=0:G=8192,15,2,2,False,8192,0,8192,8192,0,8192,325.500701,325.82435,14368.746816,2866.421737,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0146_scalable_multiworkflow_v2_n16_k4_kvflow_style_r02_w16_a16384_f01_b1,scalable_multiworkflow_v2_n16,4,KVFlow-style,W16_A16384_F01-B1,scalable_multiworkflow_v2_n16:K=4:KVFlow-style:T=16384:E=0:G=16384,15,2,2,False,16384,0,16384,16384,0,16384,654.827067,655.167658,14149.367953,1886.619158,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
