cohort,snapshot_id,provider,concurrency_bucket,x,candidate_count,pending_count,budget_ratio,budget_k,policy,selected_checkpoint_ids,selected_count,total_recovery_gap_tokens,mean_recovery_gap_tokens,total_formal_recovery_cost_ms,mean_formal_recovery_cost_ms,executable_hit_count,executable_hit_ratio,selection_overhead_ms,continuation_results
main,c128-small-claude-round-76189,claude,Small,2,4,2,0.5,1,Global-LRU,"[""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:checkpoint:round:00000005""]",1,40965,20482.5,1817.0204036639757,908.5102018319878,1,0.5,0.006422866135835648,"[{""continuation_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:pending:round:00000005"", ""executable_frontier_tokens"": 40965, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002""}, {""continuation_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010:pending:round:00000154"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1817.0204036639757, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 40965, ""workflow_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010""}]"
main,c128-small-claude-round-76189,claude,Small,2,4,2,0.5,1,KVFlow-style,"[""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:checkpoint:round:00000005""]",1,40965,20482.5,1817.0204036639757,908.5102018319878,1,0.5,0.02008909359574318,"[{""continuation_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:pending:round:00000005"", ""executable_frontier_tokens"": 40965, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002""}, {""continuation_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010:pending:round:00000154"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1817.0204036639757, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 40965, ""workflow_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010""}]"
main,c128-small-claude-round-76189,claude,Small,2,4,2,0.5,1,Marconi-style,"[""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:checkpoint:round:00000004""]",1,41412,20706.0,1839.545283355729,919.7726416778645,0,0.0,0.01963181421160698,"[{""continuation_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:pending:round:00000005"", ""executable_frontier_tokens"": 40518, ""executable_hit"": false, ""formal_recovery_cost_ms"": 22.524879691753302, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 447, ""workflow_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002""}, {""continuation_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010:pending:round:00000154"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1817.0204036639757, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 40965, ""workflow_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010""}]"
main,c128-small-claude-round-76189,claude,Small,2,4,2,0.5,1,FlowState,"[""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:checkpoint:round:00000005""]",1,40965,20482.5,1817.0204036639757,908.5102018319878,1,0.5,0.02856622450053692,"[{""continuation_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:pending:round:00000005"", ""executable_frontier_tokens"": 40965, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002""}, {""continuation_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010:pending:round:00000154"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1817.0204036639757, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 40965, ""workflow_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010""}]"
main,c128-small-claude-round-76189,claude,Small,2,4,2,0.75,1,Global-LRU,"[""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:checkpoint:round:00000005""]",1,40965,20482.5,1817.0204036639757,908.5102018319878,1,0.5,0.005759997293353081,"[{""continuation_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:pending:round:00000005"", ""executable_frontier_tokens"": 40965, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002""}, {""continuation_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010:pending:round:00000154"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1817.0204036639757, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 40965, ""workflow_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010""}]"
main,c128-small-claude-round-76189,claude,Small,2,4,2,0.75,1,KVFlow-style,"[""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:checkpoint:round:00000005""]",1,40965,20482.5,1817.0204036639757,908.5102018319878,1,0.5,0.01882202923297882,"[{""continuation_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:pending:round:00000005"", ""executable_frontier_tokens"": 40965, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002""}, {""continuation_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010:pending:round:00000154"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1817.0204036639757, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 40965, ""workflow_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010""}]"
main,c128-small-claude-round-76189,claude,Small,2,4,2,0.75,1,Marconi-style,"[""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:checkpoint:round:00000004""]",1,41412,20706.0,1839.545283355729,919.7726416778645,0,0.0,0.016947975382208824,"[{""continuation_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:pending:round:00000005"", ""executable_frontier_tokens"": 40518, ""executable_hit"": false, ""formal_recovery_cost_ms"": 22.524879691753302, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 447, ""workflow_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002""}, {""continuation_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010:pending:round:00000154"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1817.0204036639757, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 40965, ""workflow_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010""}]"
main,c128-small-claude-round-76189,claude,Small,2,4,2,0.75,1,FlowState,"[""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:checkpoint:round:00000005""]",1,40965,20482.5,1817.0204036639757,908.5102018319878,1,0.5,0.027934089303016663,"[{""continuation_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:pending:round:00000005"", ""executable_frontier_tokens"": 40965, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002""}, {""continuation_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010:pending:round:00000154"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1817.0204036639757, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 40965, ""workflow_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010""}]"
main,c128-small-claude-round-76189,claude,Small,2,4,2,1.0,2,Global-LRU,"[""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:checkpoint:round:00000005"", ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010:checkpoint:round:00000154""]",2,0,0.0,0.0,0.0,2,1.0,0.0057800207287073135,"[{""continuation_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:pending:round:00000005"", ""executable_frontier_tokens"": 40965, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002""}, {""continuation_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010:pending:round:00000154"", ""executable_frontier_tokens"": 40965, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010""}]"
main,c128-small-claude-round-76189,claude,Small,2,4,2,1.0,2,KVFlow-style,"[""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:checkpoint:round:00000005"", ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010:checkpoint:round:00000154""]",2,0,0.0,0.0,0.0,2,1.0,0.017296988517045975,"[{""continuation_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:pending:round:00000005"", ""executable_frontier_tokens"": 40965, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002""}, {""continuation_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010:pending:round:00000154"", ""executable_frontier_tokens"": 40965, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010""}]"
main,c128-small-claude-round-76189,claude,Small,2,4,2,1.0,2,Marconi-style,"[""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:checkpoint:round:00000004"", ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:checkpoint:round:00000005""]",2,40965,20482.5,1817.0204036639757,908.5102018319878,1,0.5,0.01631304621696472,"[{""continuation_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:pending:round:00000005"", ""executable_frontier_tokens"": 40965, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002""}, {""continuation_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010:pending:round:00000154"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1817.0204036639757, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 40965, ""workflow_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010""}]"
main,c128-small-claude-round-76189,claude,Small,2,4,2,1.0,2,FlowState,"[""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:checkpoint:round:00000005"", ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010:checkpoint:round:00000154""]",2,0,0.0,0.0,0.0,2,1.0,0.04057586193084717,"[{""continuation_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002:pending:round:00000005"", ""executable_frontier_tokens"": 40965, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f3e31cff-608e-9b83-c000-5f124105cc8f:run:000002""}, {""continuation_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010:pending:round:00000154"", ""executable_frontier_tokens"": 40965, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40965, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:ff8c91c4-8437-4845-0a15-871d2f5d713c:run:000010""}]"
main,c128-small-claude-round-50759,claude,Small,3,33,3,0.25,1,Global-LRU,"[""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001:checkpoint:round:00000003""]",1,92919,30973.0,4411.084254568445,1470.3614181894818,1,0.3333333333333333,0.0787731260061264,"[{""continuation_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001:pending:round:00000011"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 950.6932861914956, ""planning_target_tokens"": 23117, ""recovery_gap_tokens"": 23117, ""workflow_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001""}, {""continuation_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001:pending:round:00000003"", ""executable_frontier_tokens"": 40064, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40064, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001""}, {""continuation_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002:pending:round:00000026"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 3460.39096837695, ""planning_target_tokens"": 69802, ""recovery_gap_tokens"": 69802, ""workflow_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002""}]"
main,c128-small-claude-round-50759,claude,Small,3,33,3,0.25,1,KVFlow-style,"[""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001:checkpoint:round:00000003""]",1,92919,30973.0,4411.084254568445,1470.3614181894818,1,0.3333333333333333,0.10535889305174351,"[{""continuation_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001:pending:round:00000011"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 950.6932861914956, ""planning_target_tokens"": 23117, ""recovery_gap_tokens"": 23117, ""workflow_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001""}, {""continuation_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001:pending:round:00000003"", ""executable_frontier_tokens"": 40064, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40064, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001""}, {""continuation_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002:pending:round:00000026"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 3460.39096837695, ""planning_target_tokens"": 69802, ""recovery_gap_tokens"": 69802, ""workflow_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002""}]"
main,c128-small-claude-round-50759,claude,Small,3,33,3,0.25,1,Marconi-style,"[""claude:claude:eeab2a86-1724-3f2a-5a31-6cadc465cdd8:run:000063:checkpoint:round:00000516""]",1,132983,44327.666666666664,6181.607423458977,2060.535807819659,0,0.0,0.08576200343668461,"[{""continuation_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001:pending:round:00000011"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 950.6932861914956, ""planning_target_tokens"": 23117, ""recovery_gap_tokens"": 23117, ""workflow_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001""}, {""continuation_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001:pending:round:00000003"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1770.5231688905312, ""planning_target_tokens"": 40064, ""recovery_gap_tokens"": 40064, ""workflow_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001""}, {""continuation_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002:pending:round:00000026"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 3460.39096837695, ""planning_target_tokens"": 69802, ""recovery_gap_tokens"": 69802, ""workflow_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002""}]"
main,c128-small-claude-round-50759,claude,Small,3,33,3,0.25,1,FlowState,"[""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002:checkpoint:round:00000026""]",1,63181,21060.333333333332,2721.216455082027,907.072151694009,1,0.3333333333333333,0.1964832190424204,"[{""continuation_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001:pending:round:00000011"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 950.6932861914956, ""planning_target_tokens"": 23117, ""recovery_gap_tokens"": 23117, ""workflow_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001""}, {""continuation_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001:pending:round:00000003"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1770.5231688905312, ""planning_target_tokens"": 40064, ""recovery_gap_tokens"": 40064, ""workflow_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001""}, {""continuation_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002:pending:round:00000026"", ""executable_frontier_tokens"": 69802, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 69802, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002""}]"
main,c128-small-claude-round-50759,claude,Small,3,33,3,0.5,1,Global-LRU,"[""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001:checkpoint:round:00000003""]",1,92919,30973.0,4411.084254568445,1470.3614181894818,1,0.3333333333333333,0.02226606011390686,"[{""continuation_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001:pending:round:00000011"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 950.6932861914956, ""planning_target_tokens"": 23117, ""recovery_gap_tokens"": 23117, ""workflow_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001""}, {""continuation_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001:pending:round:00000003"", ""executable_frontier_tokens"": 40064, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40064, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001""}, {""continuation_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002:pending:round:00000026"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 3460.39096837695, ""planning_target_tokens"": 69802, ""recovery_gap_tokens"": 69802, ""workflow_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002""}]"
main,c128-small-claude-round-50759,claude,Small,3,33,3,0.5,1,KVFlow-style,"[""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001:checkpoint:round:00000003""]",1,92919,30973.0,4411.084254568445,1470.3614181894818,1,0.3333333333333333,0.08626491762697697,"[{""continuation_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001:pending:round:00000011"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 950.6932861914956, ""planning_target_tokens"": 23117, ""recovery_gap_tokens"": 23117, ""workflow_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001""}, {""continuation_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001:pending:round:00000003"", ""executable_frontier_tokens"": 40064, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40064, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001""}, {""continuation_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002:pending:round:00000026"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 3460.39096837695, ""planning_target_tokens"": 69802, ""recovery_gap_tokens"": 69802, ""workflow_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002""}]"
main,c128-small-claude-round-50759,claude,Small,3,33,3,0.5,1,Marconi-style,"[""claude:claude:eeab2a86-1724-3f2a-5a31-6cadc465cdd8:run:000063:checkpoint:round:00000516""]",1,132983,44327.666666666664,6181.607423458977,2060.535807819659,0,0.0,0.07934286259114742,"[{""continuation_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001:pending:round:00000011"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 950.6932861914956, ""planning_target_tokens"": 23117, ""recovery_gap_tokens"": 23117, ""workflow_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001""}, {""continuation_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001:pending:round:00000003"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1770.5231688905312, ""planning_target_tokens"": 40064, ""recovery_gap_tokens"": 40064, ""workflow_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001""}, {""continuation_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002:pending:round:00000026"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 3460.39096837695, ""planning_target_tokens"": 69802, ""recovery_gap_tokens"": 69802, ""workflow_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002""}]"
main,c128-small-claude-round-50759,claude,Small,3,33,3,0.5,1,FlowState,"[""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002:checkpoint:round:00000026""]",1,63181,21060.333333333332,2721.216455082027,907.072151694009,1,0.3333333333333333,0.18376694060862064,"[{""continuation_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001:pending:round:00000011"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 950.6932861914956, ""planning_target_tokens"": 23117, ""recovery_gap_tokens"": 23117, ""workflow_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001""}, {""continuation_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001:pending:round:00000003"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1770.5231688905312, ""planning_target_tokens"": 40064, ""recovery_gap_tokens"": 40064, ""workflow_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001""}, {""continuation_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002:pending:round:00000026"", ""executable_frontier_tokens"": 69802, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 69802, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002""}]"
main,c128-small-claude-round-50759,claude,Small,3,33,3,0.75,2,Global-LRU,"[""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001:checkpoint:round:00000003"", ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001:checkpoint:round:00000002""]",2,92919,30973.0,4411.084254568445,1470.3614181894818,1,0.3333333333333333,0.02033705823123455,"[{""continuation_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001:pending:round:00000011"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 950.6932861914956, ""planning_target_tokens"": 23117, ""recovery_gap_tokens"": 23117, ""workflow_id"": ""claude:claude:33cef4c1-9e02-1a57-a2c4-583f25f89a15:run:000001""}, {""continuation_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001:pending:round:00000003"", ""executable_frontier_tokens"": 40064, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 40064, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:91525c21-28fc-0e74-7ad7-8f28a199094e:run:000001""}, {""continuation_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002:pending:round:00000026"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 3460.39096837695, ""planning_target_tokens"": 69802, ""recovery_gap_tokens"": 69802, ""workflow_id"": ""claude:claude:98ae2964-672a-5ea9-5642-1eb8f9f88f4c:run:000002""}]"
