snapshot_id,budget_ratio,marconi_cost_ms,flowstate_cost_ms,relative_improvement,zero_category
c128-medium-claude-round-511247,0.75,1436.8002945448065,1338.7428408961762,0.06824710018569143,none
c128-medium-claude-round-511247,1.0,98.05745364863036,0.0,1.0,baseline_nonzero_flow_zero
c128-medium-claude-round-539936,0.25,6528.615047684738,2184.6361996136166,0.6653752467166278,none
c128-medium-claude-round-539936,0.5,6528.615047684738,2184.6361996136166,0.6653752467166278,none
c128-medium-claude-round-539936,0.75,6528.615047684738,2184.6361996136166,0.6653752467166278,none
c128-medium-claude-round-539936,1.0,6528.615047684738,0.0,1.0,baseline_nonzero_flow_zero
c128-medium-claude-round-540204,0.25,6566.022451492522,5647.492542652855,0.13989137497251108,none
c128-medium-claude-round-540204,0.5,6566.022451492522,5647.492542652855,0.13989137497251108,none
c128-medium-claude-round-540204,0.75,6566.022451492522,5647.492542652855,0.13989137497251108,none
c128-medium-claude-round-540204,1.0,6566.022451492522,0.0,1.0,baseline_nonzero_flow_zero
c128-medium-claude-round-67076,0.25,2844.9625870212935,2602.1552758821645,0.0853463986650703,none
c128-medium-claude-round-67076,0.5,2345.451444806291,1310.534158904542,0.44124438738369276,none
c128-medium-claude-round-67076,0.75,2299.0673534230973,545.8952335981961,0.7625579638693886,none
c128-medium-claude-round-67076,1.0,1077.955082435857,0.0,1.0,baseline_nonzero_flow_zero
c128-medium-claude-round-94304,0.25,3353.6069422170567,2780.973111985311,0.17075162357970902,none
c128-medium-claude-round-94304,0.5,3353.6069422170567,1652.3167906831918,0.5073015952218743,none
c128-medium-claude-round-94304,0.75,2022.6372696987266,758.3358422865841,0.6250757099914712,none
c128-medium-claude-round-94304,1.0,2022.6372696987266,0.0,1.0,baseline_nonzero_flow_zero
c128-medium-claude-round-94318,0.25,4822.780158942707,4298.006765858986,0.10881138592034988,none
c128-medium-claude-round-94318,0.5,4058.130952301053,3060.8195180396415,0.24575634595919416,none
c128-medium-claude-round-94318,0.75,3285.904394621204,1835.743887838952,0.441327662836467,none
